"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-02","0.00","0.0","81","50",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-03","0.00","0.0","80","54",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-04","0.00","0.0","79","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-05","0.00","0.0","77","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-06","0.09","0.0","85","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-07","0.00","0.0","80","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-08","0.00","0.0","78","64",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-09","0.00","0.0","72","41",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-10","0.00","0.0","79","42",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-11","0.00","0.0","86","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-12","0.00","0.0","89","54",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-13","0.00","0.0","75","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-14","0.00","0.0","78","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-15","0.00","0.0","81","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-16","0.00","0.0","86","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-17","0.00","0.0","80","56",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-18","0.00","0.0","89","54",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-19","0.07","0.0","64","49",
