"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-03","0.00","0.0","90","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-04","0.00","0.0","91","68",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-05","0.00","0.0","90","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-06","0.00","0.0","92","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-07","0.00","0.0","95","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-08","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-09","0.07","0.0","97","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-10","0.00","0.0","98","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-11","0.00","0.0","96","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-12","0.00","0.0","97","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-13","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-14","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-15","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-16","0.00","0.0","97","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-17","0.00","0.0","98","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-18","0.00","0.0","98","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-19","0.00","0.0","98","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-20","0.36","0.0","83","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-21","0.00","0.0","88","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-22","0.03","0.0","91","74",
